city,time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,weather_code,pressure_msl,cloud_cover,wind_speed_10m,wind_gusts_10m,wind_direction_10m,rainfall_event,heavy_rain_event,thunderstorm_event,dense_fog_event,dust_storm_event,strong_wind_event,heatwave_event,source_file,fe_year,fe_month,fe_day,fe_dayofyear,fe_season,fe_precipitation_rollmean_3,fe_precipitation_rollmean_7,fe_rain_rollmean_3,fe_rain_rollmean_7,fe_rainfall_event_rollmean_3,fe_rainfall_event_rollmean_7
Nagpur,2024-08-19 21:00:00,24.8,94,23.7,29.8,0.1,0.1,51,1006.3,100,6.6,22.0,209,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,19,232,monsoon,0.933333333333334,1.2857142857142867,0.933333333333334,1.2857142857142867,1.0,1.0
Nagpur,2024-08-19 22:00:00,24.6,95,23.7,29.4,0.0,0.0,3,1006.6,100,7.6,14.8,225,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,19,232,monsoon,0.8666666666666673,0.9428571428571438,0.8666666666666673,0.9428571428571438,0.6666666666666666,0.8571428571428571
Nagpur,2024-08-19 23:00:00,24.6,95,23.8,29.4,0.0,0.0,3,1006.3,100,7.5,15.5,253,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,19,232,monsoon,0.03333333333333393,0.9142857142857154,0.03333333333333393,0.9142857142857154,0.3333333333333333,0.7142857142857143
Nagpur,2024-08-20 00:00:00,24.3,98,23.9,29.7,0.0,0.0,3,1006.0,100,3.8,12.6,229,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.8857142857142868,0.0,0.8857142857142868,0.0,0.5714285714285714
Nagpur,2024-08-20 01:00:00,24.3,98,24.0,29.4,0.0,0.0,3,1005.1,100,6.9,11.5,208,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.4000000000000011,0.0,0.4000000000000011,0.0,0.42857142857142855
Nagpur,2024-08-20 02:00:00,24.3,98,24.0,29.5,0.0,0.0,3,1004.2,100,6.0,12.6,253,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.37142857142857244,0.0,0.37142857142857244,0.0,0.2857142857142857
Nagpur,2024-08-20 03:00:00,24.3,98,23.9,29.6,0.0,0.0,3,1003.7,100,4.8,10.4,297,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.014285714285715302,0.0,0.014285714285715302,0.0,0.14285714285714285
Nagpur,2024-08-20 04:00:00,23.9,99,23.6,29.0,0.0,0.0,3,1004.0,100,5.0,8.3,300,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-08-20 05:00:00,23.9,98,23.6,28.9,0.0,0.0,3,1004.2,100,5.5,7.6,281,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-08-20 06:00:00,24.8,94,23.8,30.1,0.0,0.0,3,1004.7,100,4.1,7.9,285,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-08-20 07:00:00,26.0,88,23.9,31.0,0.0,0.0,3,1005.2,100,6.4,14.8,322,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-08-20 08:00:00,27.3,83,24.2,33.2,0.0,0.0,3,1006.0,100,2.4,14.4,333,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-08-20 09:00:00,28.0,81,24.5,34.2,0.0,0.0,3,1006.5,100,1.3,11.9,214,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-08-20 10:00:00,29.1,78,24.8,35.3,0.1,0.1,51,1006.5,100,2.7,14.0,203,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.03333333333333393,0.014285714285715302,0.03333333333333393,0.014285714285715302,0.3333333333333333,0.14285714285714285
Nagpur,2024-08-20 11:00:00,29.5,75,24.7,35.3,0.1,0.1,51,1006.1,100,4.8,14.8,193,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.06666666666666726,0.028571428571429587,0.06666666666666726,0.028571428571429587,0.6666666666666666,0.2857142857142857
Nagpur,2024-08-20 12:00:00,30.7,71,24.7,36.2,0.1,0.1,51,1005.0,100,6.6,16.6,171,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.1,0.04285714285714388,0.1,0.04285714285714388,1.0,0.42857142857142855
Nagpur,2024-08-20 13:00:00,27.3,82,24.1,31.9,3.9,3.9,63,1005.1,100,10.3,27.0,209,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,1.3666666666666671,0.6000000000000011,1.3666666666666671,0.6000000000000011,1.0,0.5714285714285714
Nagpur,2024-08-20 14:00:00,28.3,81,24.7,33.5,0.4,0.4,51,1003.5,99,8.3,22.3,236,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,1.4666666666666675,0.6571428571428581,1.4666666666666675,0.6571428571428581,1.0,0.7142857142857143
Nagpur,2024-08-20 15:00:00,28.7,79,24.6,34.0,0.1,0.1,51,1003.0,100,8.0,20.2,252,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,1.4666666666666675,0.6714285714285725,1.4666666666666675,0.6714285714285725,1.0,0.8571428571428571
Nagpur,2024-08-20 16:00:00,29.3,76,24.6,35.0,0.0,0.0,3,1002.8,99,5.1,18.4,266,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.16666666666666727,0.6714285714285725,0.16666666666666727,0.6714285714285725,0.6666666666666666,0.8571428571428571
Nagpur,2024-08-20 17:00:00,29.1,76,24.4,34.5,0.0,0.0,3,1003.2,100,6.2,13.3,263,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.03333333333333393,0.6571428571428582,0.03333333333333393,0.6571428571428582,0.3333333333333333,0.7142857142857143
Nagpur,2024-08-20 18:00:00,28.5,82,25.2,34.8,0.0,0.0,3,1003.7,100,3.8,9.0,17,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.6428571428571439,0.0,0.6428571428571439,0.0,0.5714285714285714
Nagpur,2024-08-20 19:00:00,27.4,87,25.1,33.5,0.0,0.0,3,1004.8,100,4.6,7.6,51,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.6285714285714297,0.0,0.6285714285714297,0.0,0.42857142857142855
Nagpur,2024-08-20 20:00:00,26.6,93,25.5,32.9,0.0,0.0,3,1005.9,100,5.0,8.3,69,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.07142857142857244,0.0,0.07142857142857244,0.0,0.2857142857142857
Nagpur,2024-08-20 21:00:00,26.6,93,25.4,33.3,0.0,0.0,3,1006.9,100,1.8,5.8,217,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.014285714285715302,0.0,0.014285714285715302,0.0,0.14285714285714285
Nagpur,2024-08-20 22:00:00,26.2,95,25.2,32.6,0.0,0.0,3,1007.0,100,3.0,7.2,284,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-08-20 23:00:00,26.4,93,25.1,33.0,0.0,0.0,3,1006.9,100,1.1,5.0,270,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,20,233,monsoon,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-08-21 00:00:00,25.3,95,24.5,30.5,1.6,1.6,61,1007.0,100,7.5,11.9,305,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.533333333333334,0.2285714285714296,0.533333333333334,0.2285714285714296,0.3333333333333333,0.14285714285714285
Nagpur,2024-08-21 01:00:00,24.9,97,24.4,30.8,1.3,1.3,61,1006.5,100,2.9,17.3,60,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.9666666666666673,0.41428571428571537,0.9666666666666673,0.41428571428571537,0.6666666666666666,0.2857142857142857
Nagpur,2024-08-21 02:00:00,24.8,99,24.5,30.9,0.1,0.1,51,1005.7,100,2.1,5.8,149,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,1.0000000000000007,0.4285714285714296,1.0000000000000007,0.4285714285714296,1.0,0.42857142857142855
Nagpur,2024-08-21 03:00:00,24.7,97,24.2,30.5,1.1,1.1,55,1006.0,100,2.9,5.8,180,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.8333333333333339,0.5857142857142869,0.8333333333333339,0.5857142857142869,1.0,0.5714285714285714
Nagpur,2024-08-21 04:00:00,24.5,98,24.1,29.8,1.9,1.9,61,1006.1,100,5.9,9.7,223,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,1.0333333333333339,0.8571428571428582,1.0333333333333339,0.8571428571428582,1.0,0.7142857142857143
Nagpur,2024-08-21 05:00:00,24.6,97,24.2,29.9,0.2,0.2,51,1006.3,100,6.1,10.4,220,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,1.0666666666666673,0.8857142857142868,1.0666666666666673,0.8857142857142868,1.0,0.8571428571428571
Nagpur,2024-08-21 06:00:00,25.3,97,24.7,31.2,0.0,0.0,3,1006.6,100,4.0,7.9,170,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.7000000000000006,0.8857142857142868,0.7000000000000006,0.8857142857142868,0.6666666666666666,0.8571428571428571
Nagpur,2024-08-21 07:00:00,26.4,91,24.8,32.0,0.0,0.0,3,1007.2,100,7.0,15.1,201,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.06666666666666726,0.6571428571428581,0.06666666666666726,0.6571428571428581,0.3333333333333333,0.7142857142857143
Nagpur,2024-08-21 08:00:00,27.5,87,25.2,33.3,0.0,0.0,3,1007.6,100,7.5,18.0,197,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.0,0.4714285714285724,0.0,0.4714285714285724,0.0,0.5714285714285714
Nagpur,2024-08-21 09:00:00,28.6,81,25.0,34.2,0.1,0.1,51,1008.0,100,7.7,20.2,208,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.03333333333333393,0.4714285714285725,0.03333333333333393,0.4714285714285725,0.3333333333333333,0.5714285714285714
Nagpur,2024-08-21 10:00:00,29.4,76,24.8,35.0,0.0,0.0,3,1007.9,100,6.5,20.5,214,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.03333333333333393,0.31428571428571533,0.03333333333333393,0.31428571428571533,0.3333333333333333,0.42857142857142855
Nagpur,2024-08-21 11:00:00,30.1,73,24.7,36.0,0.0,0.0,3,1007.0,100,6.6,19.4,229,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.03333333333333393,0.04285714285714388,0.03333333333333393,0.04285714285714388,0.3333333333333333,0.2857142857142857
Nagpur,2024-08-21 12:00:00,30.9,70,24.9,37.7,0.1,0.1,51,1006.1,100,6.6,20.5,221,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.03333333333333393,0.028571428571429587,0.03333333333333393,0.028571428571429587,0.3333333333333333,0.2857142857142857
Nagpur,2024-08-21 13:00:00,30.7,70,24.7,36.2,0.2,0.2,51,1005.2,100,6.6,19.8,202,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.1000000000000006,0.05714285714285816,0.1000000000000006,0.05714285714285816,0.6666666666666666,0.42857142857142855
Nagpur,2024-08-21 14:00:00,30.5,71,24.6,35.8,0.2,0.2,51,1004.0,100,7.8,18.4,193,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.16666666666666727,0.08571428571428674,0.16666666666666727,0.08571428571428674,1.0,0.5714285714285714
Nagpur,2024-08-21 15:00:00,28.8,80,24.9,34.7,2.1,2.1,61,1003.5,100,5.4,21.6,200,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.8333333333333339,0.38571428571428673,0.8333333333333339,0.38571428571428673,1.0,0.7142857142857143
Nagpur,2024-08-21 16:00:00,29.0,79,25.0,35.3,0.0,0.0,3,1003.2,100,3.3,13.3,167,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.7666666666666672,0.37142857142857244,0.7666666666666672,0.37142857142857244,0.6666666666666666,0.5714285714285714
Nagpur,2024-08-21 17:00:00,28.9,80,25.1,35.0,0.0,0.0,3,1003.5,100,4.7,9.4,203,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.7000000000000006,0.37142857142857244,0.7000000000000006,0.37142857142857244,0.3333333333333333,0.5714285714285714
Nagpur,2024-08-21 18:00:00,28.4,84,25.4,34.6,0.0,0.0,3,1004.6,100,5.2,11.2,106,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.0,0.37142857142857244,0.0,0.37142857142857244,0.0,0.5714285714285714
Nagpur,2024-08-21 19:00:00,28.1,85,25.3,34.5,0.0,0.0,3,1005.4,100,3.3,9.0,103,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.0,0.35714285714285815,0.0,0.35714285714285815,0.0,0.42857142857142855
Nagpur,2024-08-21 20:00:00,27.6,87,25.3,34.4,0.0,0.0,3,1006.2,100,0.8,4.0,27,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.0,0.3285714285714296,0.0,0.3285714285714296,0.0,0.2857142857142857
Nagpur,2024-08-21 21:00:00,26.9,94,25.8,33.8,0.0,0.0,3,1007.3,100,2.3,3.6,342,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.0,0.30000000000000104,0.0,0.30000000000000104,0.0,0.14285714285714285
Nagpur,2024-08-21 22:00:00,26.8,93,25.7,33.9,0.0,0.0,3,1007.3,100,0.5,3.2,135,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-08-21 23:00:00,26.5,95,25.6,33.4,0.0,0.0,3,1007.1,100,1.5,2.5,76,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,21,234,monsoon,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-08-22 00:00:00,26.2,97,25.6,33.2,0.0,0.0,3,1006.5,100,0.5,1.8,45,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-08-22 01:00:00,25.9,98,25.6,32.6,0.0,0.0,3,1006.0,100,2.4,3.2,117,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-08-22 02:00:00,25.4,99,25.3,31.9,0.0,0.0,3,1005.6,100,3.2,5.4,270,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2024-08-22 03:00:00,25.4,96,24.7,31.3,1.1,1.1,55,1005.4,100,4.0,8.6,243,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.3666666666666673,0.15714285714285817,0.3666666666666673,0.15714285714285817,0.3333333333333333,0.14285714285714285
Nagpur,2024-08-22 04:00:00,25.1,98,24.8,31.2,0.0,0.0,3,1005.3,100,3.1,7.6,315,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.3666666666666673,0.15714285714285817,0.3666666666666673,0.15714285714285817,0.3333333333333333,0.14285714285714285
Nagpur,2024-08-22 05:00:00,25.2,98,24.8,31.3,0.1,0.1,51,1005.9,100,3.2,7.6,270,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.40000000000000063,0.17142857142857246,0.40000000000000063,0.17142857142857246,0.6666666666666666,0.2857142857142857
Nagpur,2024-08-22 06:00:00,25.8,96,25.0,31.9,0.0,0.0,3,1006.1,100,4.3,8.6,5,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.03333333333333393,0.17142857142857246,0.03333333333333393,0.17142857142857246,0.3333333333333333,0.2857142857142857
Nagpur,2024-08-22 07:00:00,26.2,94,25.1,32.7,0.0,0.0,3,1006.9,100,1.8,9.4,37,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.03333333333333393,0.17142857142857246,0.03333333333333393,0.17142857142857246,0.3333333333333333,0.2857142857142857
Nagpur,2024-08-22 08:00:00,27.0,90,25.2,33.2,0.0,0.0,3,1006.9,98,3.9,10.8,124,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.0,0.17142857142857246,0.0,0.17142857142857246,0.0,0.2857142857142857
Nagpur,2024-08-22 09:00:00,28.9,79,24.9,34.9,0.1,0.1,51,1007.1,100,4.0,15.5,175,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.03333333333333393,0.18571428571428675,0.03333333333333393,0.18571428571428675,0.3333333333333333,0.42857142857142855
Nagpur,2024-08-22 10:00:00,29.2,78,25.0,35.3,0.3,0.3,51,1007.3,100,4.3,15.8,156,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.13333333333333394,0.07142857142857244,0.13333333333333394,0.07142857142857244,0.6666666666666666,0.42857142857142855
Nagpur,2024-08-22 11:00:00,29.0,79,24.9,34.9,0.4,0.4,51,1006.3,100,5.2,15.8,192,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.2666666666666673,0.12857142857142959,0.2666666666666673,0.12857142857142959,1.0,0.5714285714285714
Nagpur,2024-08-22 12:00:00,29.2,78,24.9,35.2,0.0,0.0,3,1005.6,100,4.3,13.7,185,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.23333333333333392,0.11428571428571531,0.23333333333333392,0.11428571428571531,0.6666666666666666,0.42857142857142855
Nagpur,2024-08-22 13:00:00,30.0,75,25.0,35.9,0.2,0.2,51,1004.4,100,5.4,15.1,200,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.2000000000000006,0.14285714285714388,0.2000000000000006,0.14285714285714388,0.6666666666666666,0.5714285714285714
Nagpur,2024-08-22 14:00:00,30.7,73,25.3,37.8,0.3,0.3,51,1002.6,100,3.3,16.2,186,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.16666666666666727,0.18571428571428675,0.16666666666666727,0.18571428571428675,0.6666666666666666,0.7142857142857143
Nagpur,2024-08-22 15:00:00,30.7,74,25.5,37.0,0.1,0.1,51,1001.4,99,7.0,18.0,192,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.2000000000000006,0.20000000000000104,0.2000000000000006,0.20000000000000104,1.0,0.8571428571428571
Nagpur,2024-08-22 16:00:00,30.3,74,25.1,35.4,1.0,1.0,55,1001.8,100,11.3,22.0,211,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,0.46666666666666723,0.32857142857142957,0.46666666666666723,0.32857142857142957,1.0,0.8571428571428571
Nagpur,2024-08-22 17:00:00,27.8,85,25.0,33.7,2.1,2.1,61,1002.9,100,5.8,25.2,180,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,1.0666666666666673,0.5857142857142866,1.0666666666666673,0.5857142857142866,1.0,0.8571428571428571
Nagpur,2024-08-22 18:00:00,26.0,93,24.7,31.7,1.0,1.0,55,1004.7,100,6.0,10.1,205,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,1.3666666666666671,0.6714285714285724,1.3666666666666671,0.6714285714285724,1.0,0.8571428571428571
Nagpur,2024-08-22 19:00:00,25.7,93,24.6,31.3,4.1,4.1,63,1005.8,100,5.9,12.2,166,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,2.4000000000000004,1.257142857142858,2.4000000000000004,1.257142857142858,1.0,1.0
Nagpur,2024-08-22 20:00:00,25.2,97,24.7,31.2,5.8,5.8,63,1007.2,100,3.4,13.7,58,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,3.633333333333334,2.057142857142858,3.633333333333334,2.057142857142858,1.0,1.0
Nagpur,2024-08-22 21:00:00,25.4,96,24.7,31.7,1.7,1.7,61,1007.6,100,1.3,6.8,146,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,3.866666666666667,2.257142857142858,3.866666666666667,2.257142857142858,1.0,1.0
Nagpur,2024-08-22 22:00:00,25.3,96,24.7,31.0,2.1,2.1,61,1007.6,100,5.9,10.4,101,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,3.2000000000000006,2.5428571428571436,3.2000000000000006,2.5428571428571436,1.0,1.0
Nagpur,2024-08-22 23:00:00,25.1,97,24.6,30.8,1.2,1.2,55,1007.6,100,5.4,10.1,127,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,22,235,monsoon,1.6666666666666672,2.5714285714285725,1.6666666666666672,2.5714285714285725,1.0,1.0
Nagpur,2024-08-23 00:00:00,24.9,98,24.6,30.5,1.2,1.2,55,1006.8,100,6.2,11.2,173,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,1.5000000000000007,2.4428571428571435,1.5000000000000007,2.4428571428571435,1.0,1.0
Nagpur,2024-08-23 01:00:00,24.8,97,24.3,29.8,1.0,1.0,55,1006.2,100,8.7,14.8,197,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,1.133333333333334,2.4428571428571435,1.133333333333334,2.4428571428571435,1.0,1.0
Nagpur,2024-08-23 02:00:00,24.5,98,24.1,29.1,1.4,1.4,61,1005.8,100,10.6,18.0,208,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,1.2000000000000006,2.057142857142858,1.2000000000000006,2.057142857142858,1.0,1.0
Nagpur,2024-08-23 03:00:00,24.4,97,23.9,29.1,0.4,0.4,51,1005.2,100,8.6,19.4,213,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.9333333333333339,1.2857142857142865,0.9333333333333339,1.2857142857142865,1.0,1.0
Nagpur,2024-08-23 04:00:00,24.3,97,23.9,29.0,0.4,0.4,51,1005.1,100,8.9,15.5,223,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.733333333333334,1.1000000000000008,0.733333333333334,1.1000000000000008,1.0,1.0
Nagpur,2024-08-23 05:00:00,24.2,98,23.8,29.4,0.2,0.2,51,1005.4,100,4.7,15.5,184,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.3333333333333339,0.8285714285714294,0.3333333333333339,0.8285714285714294,1.0,1.0
Nagpur,2024-08-23 06:00:00,24.3,96,23.6,29.8,0.4,0.4,51,1006.3,100,1.8,5.4,180,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.3333333333333339,0.7142857142857152,0.3333333333333339,0.7142857142857152,1.0,1.0
Nagpur,2024-08-23 07:00:00,25.1,92,23.7,30.0,0.2,0.2,51,1006.2,100,6.9,14.0,223,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.2666666666666673,0.5714285714285723,0.2666666666666673,0.5714285714285723,1.0,1.0
Nagpur,2024-08-23 08:00:00,26.6,85,23.9,31.3,0.1,0.1,51,1006.8,100,8.9,19.1,238,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.23333333333333395,0.4428571428571438,0.23333333333333395,0.4428571428571438,1.0,1.0
Nagpur,2024-08-23 09:00:00,27.1,82,23.8,31.7,0.1,0.1,51,1007.4,100,9.3,19.1,242,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.13333333333333394,0.25714285714285806,0.13333333333333394,0.25714285714285806,1.0,1.0
Nagpur,2024-08-23 10:00:00,27.3,81,23.7,31.5,0.0,0.0,3,1007.7,100,11.4,22.0,242,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.06666666666666726,0.20000000000000087,0.06666666666666726,0.20000000000000087,0.6666666666666666,0.8571428571428571
Nagpur,2024-08-23 11:00:00,27.8,79,23.8,32.2,0.0,0.0,3,1007.0,100,11.0,22.7,238,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.03333333333333393,0.14285714285714374,0.03333333333333393,0.14285714285714374,0.3333333333333333,0.7142857142857143
Nagpur,2024-08-23 12:00:00,29.0,75,24.0,33.4,0.0,0.0,3,1006.0,97,11.0,24.1,229,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.0,0.11428571428571518,0.0,0.11428571428571518,0.0,0.5714285714285714
Nagpur,2024-08-23 13:00:00,30.1,72,24.6,36.2,0.0,0.0,1,1004.7,49,11.2,26.3,230,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.0,0.057142857142858036,0.0,0.057142857142858036,0.0,0.42857142857142855
Nagpur,2024-08-23 14:00:00,30.1,72,24.5,35.7,0.0,0.0,0,1003.6,13,13.2,28.4,227,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.0,0.028571428571429462,0.0,0.028571428571429462,0.0,0.2857142857142857
Nagpur,2024-08-23 15:00:00,29.1,74,23.9,32.7,0.1,0.1,51,1003.0,42,16.7,33.1,233,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.03333333333333393,0.028571428571429462,0.03333333333333393,0.028571428571429462,0.3333333333333333,0.2857142857142857
Nagpur,2024-08-23 16:00:00,29.5,73,24.2,34.2,0.1,0.1,51,1002.6,63,10.0,31.7,229,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2024,8,23,236,monsoon,0.06666666666666726,0.028571428571429462,0.06666666666666726,0.028571428571429462,0.6666666666666666,0.2857142857142857
